,0,1,2,3,4
707,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/OZGe3UZB8Q #TreCru https://t.co/FWiIMgJ3JZ",N/A,N/A,Fri May 13 13:09:06 +0000 2016,731109011865534464
708,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/bJDuoUw4Y6 #TreCru https://t.co/S2t580QSxS",N/A,N/A,Fri May 13 13:09:06 +0000 2016,731109010527637504
709,RT @kevensets: Big Ammo: Clinton is raising money from gunpowder lobbyists and investors by @JeanetteJing https://t.co/hvqIA8hy5W,N/A,N/A,Fri May 13 13:09:05 +0000 2016,731109009533620224
710,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/wP0xCYKKc5 #TreCru https://t.co/bbeBmrUs1K",N/A,N/A,Fri May 13 13:09:05 +0000 2016,731109006844919808
711,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/PYE3wt9BAy #TreCru https://t.co/abRH3GK6kx",N/A,N/A,Fri May 13 13:09:04 +0000 2016,731109002378121216
712,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/auOevTcTFR #TreCru https://t.co/j103OZ6cng",N/A,N/A,Fri May 13 13:09:04 +0000 2016,731109002277425152
713,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/nykv5gfs28 #TreCru https://t.co/JEsuNisUlq",N/A,N/A,Fri May 13 13:09:03 +0000 2016,731109000838828032
714,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/r49kOjrp7y #TreCru https://t.co/K8S36984c0",N/A,N/A,Fri May 13 13:09:03 +0000 2016,731109000138264578
715,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/MPChi5pogF #TreCru https://t.co/yoeZXEr1xn",N/A,N/A,Fri May 13 13:09:03 +0000 2016,731108999748182016
716,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/KfYp2T4A4r #TreCru https://t.co/BSnIBlh8u3",N/A,N/A,Fri May 13 13:09:03 +0000 2016,731108999513427972
717,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/YozWJRa4qB #TreCru https://t.co/Ub0vqNTH8n",N/A,N/A,Fri May 13 13:09:03 +0000 2016,731108999307857920
718,"Found a Transponder Snail!
For honor! Giants clash in ancient jungle!
https://t.co/8hdKN0K00v #TreCru https://t.co/KpwMK4UFbY",N/A,N/A,Fri May 13 13:09:02 +0000 2016,731108997332381696
719,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/MdCD4wrqrz #TreCru https://t.co/cFwHtAMJar",N/A,N/A,Fri May 13 13:09:02 +0000 2016,731108995755180032
720,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/23rxBHITWA #TreCru https://t.co/WnhECNDcfi",N/A,N/A,Fri May 13 13:09:01 +0000 2016,731108991569428480
721,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/sYC0nO8YL4 #TreCru https://t.co/toKJgZYWC3",N/A,N/A,Fri May 13 13:09:01 +0000 2016,731108989900066816
722,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/RvUsmKoFSs #TreCru https://t.co/gOEZrGtN3V",N/A,N/A,Fri May 13 13:09:00 +0000 2016,731108987119271936
723,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/h3TwlX61bv #TreCru https://t.co/LVUXIhmaZO",N/A,N/A,Fri May 13 13:09:00 +0000 2016,731108985810587648
724,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/pzvPbd1ZTD #TreCru https://t.co/4Hl2GtWNKB",N/A,N/A,Fri May 13 13:08:59 +0000 2016,731108981196902400
725,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/yqT2S7MYh8 #TreCru https://t.co/sAceRj0DeA",N/A,N/A,Fri May 13 13:08:58 +0000 2016,731108979837943808
726,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/EFnv0h6pQU #TreCru https://t.co/i1dTyAkaBH",N/A,N/A,Fri May 13 13:08:58 +0000 2016,731108978860666880
727,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/FN5Y9fSCEo #TreCru https://t.co/CWacVGcBNL",N/A,N/A,Fri May 13 13:08:58 +0000 2016,731108978206375936
728,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/eUFKR8WD3V #TreCru https://t.co/5gGgaRqHHg",N/A,N/A,Fri May 13 13:08:58 +0000 2016,731108976725766144
729,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/HPsAJsyvwp #TreCru https://t.co/Abkng2S9Ek",N/A,N/A,Fri May 13 13:08:57 +0000 2016,731108975295537152
730,"Found a Transponder Snail!
For honor! Giants clash in ancient jungle!
https://t.co/0ps7dCKBxv #TreCru https://t.co/PKo5Hpticy",N/A,N/A,Fri May 13 13:08:57 +0000 2016,731108973231886337
731,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/eJdA7ST8lY #TreCru https://t.co/kf8aPMNpaX",N/A,N/A,Fri May 13 13:08:56 +0000 2016,731108969326903296
732,"Found a Transponder Snail!
For honor! Giants clash in ancient jungle!
https://t.co/dxX1hnDBJA #TreCru https://t.co/TcNq8FrpxR",N/A,N/A,Fri May 13 13:08:55 +0000 2016,731108964583260160
733,"Found a Transponder Snail!
For honor! Giants clash in ancient jungle!
https://t.co/ne7j6TWz5e #TreCru https://t.co/8A3GSdjLMI",N/A,N/A,Fri May 13 13:08:54 +0000 2016,731108963480158208
734,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/1PMe8XdIsQ #TreCru https://t.co/GWcBMlFQSK",N/A,N/A,Fri May 13 13:08:54 +0000 2016,731108963429683200
735,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/PTuji3vBXd #TreCru https://t.co/HD0xTFnkyu",N/A,N/A,Fri May 13 13:08:53 +0000 2016,731108959185031168
736,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/kMSZ3jsknm #TreCru https://t.co/oEUe0pO00F",N/A,N/A,Fri May 13 13:08:53 +0000 2016,731108955636764672
737,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/pyAEj4KFFA #TreCru https://t.co/yJzbNkNyWQ",N/A,N/A,Fri May 13 13:08:52 +0000 2016,731108951429922816
738,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/141q4nH2oD #TreCru https://t.co/Qv0Bxn2Z3g",N/A,N/A,Fri May 13 13:08:51 +0000 2016,731108948699455488
739,"Found a Transponder Snail!
For honor! Giants clash in ancient jungle!
https://t.co/DvcAj485PY #TreCru https://t.co/wSPZxzZ2ZV",N/A,N/A,Fri May 13 13:08:50 +0000 2016,731108945557893121
740,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/6FVC8GIZne #TreCru https://t.co/WLZ4VRsLlB",N/A,N/A,Fri May 13 13:08:50 +0000 2016,731108943313940480
741,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/qJx19dOQIo #TreCru https://t.co/b2RjsuHhQe",N/A,N/A,Fri May 13 13:08:50 +0000 2016,731108943146012674
742,#NYGiants #Signed New York Giants #80 VICTOR CRUZ Signed Autographed XLVI Football Pylon ... https://t.co/WMOf4YbCLn #BigBlue #GMEN #NYG,N/A,N/A,Fri May 13 13:08:48 +0000 2016,731108937575997440
743,[SNY: SNY Giants] Giants offseason snapshot: Offense https://t.co/n7uNVK0G4d #NYG #NYGiants,N/A,N/A,Fri May 13 13:08:47 +0000 2016,731108933948051456
744,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/dgatmVmCEK #TreCru https://t.co/GmK8GtdJDl",N/A,N/A,Fri May 13 13:08:46 +0000 2016,731108929598590976
745,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/FUKan7aCJG #TreCru https://t.co/8dcrLQ8auQ",N/A,N/A,Fri May 13 13:08:46 +0000 2016,731108928826789890
746,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/U48Ohghojl #TreCru https://t.co/NhFFKxDfAm",N/A,N/A,Fri May 13 13:08:46 +0000 2016,731108928759693312
747,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/x9LBQ2t3w6 #TreCru https://t.co/b1j4XY3FeJ",N/A,N/A,Fri May 13 13:08:46 +0000 2016,731108928726126592
748,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/0VReVGiEl0 #TreCru https://t.co/tr0F2P7fwi",N/A,N/A,Fri May 13 13:08:45 +0000 2016,731108923722354688
749,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/DNtUqpHdPJ #TreCru https://t.co/ybwkX6EpI4",N/A,N/A,Fri May 13 13:08:44 +0000 2016,731108920144461824
750,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/LQsr28FUnZ #TreCru https://t.co/cht8qN3BPM",N/A,N/A,Fri May 13 13:08:44 +0000 2016,731108918391406593
751,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/C3R5nbEJPB #TreCru https://t.co/pBZJ5isyD2",N/A,N/A,Fri May 13 13:08:43 +0000 2016,731108916734656512
752,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/RZa2oRVvdN #TreCru https://t.co/SIMJUDZ3L3",N/A,N/A,Fri May 13 13:08:43 +0000 2016,731108915526668288
753,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/0JKvRppSIk #TreCru https://t.co/GXIK2Y2P2y",N/A,N/A,Fri May 13 13:08:42 +0000 2016,731108909889523712
754,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/Z3JinU4SHp #TreCru https://t.co/cLfSygRXHs",N/A,N/A,Fri May 13 13:08:41 +0000 2016,731108908316696576
755,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/rE1xAmYV8J #TreCru https://t.co/z6QkRcvVQm",N/A,N/A,Fri May 13 13:08:41 +0000 2016,731108905569259524
756,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/ccg8y07G2d #TreCru https://t.co/30gk3VbyB8",N/A,N/A,Fri May 13 13:08:40 +0000 2016,731108902566281216
757,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/tCp1SFjD9B #TreCru https://t.co/bVpkbEfbbr",N/A,N/A,Fri May 13 13:08:39 +0000 2016,731108898636238848
758,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/bp6CBYwb2w #TreCru https://t.co/8uItPFieiZ",N/A,N/A,Fri May 13 13:08:39 +0000 2016,731108896979320832
759,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/Ct8xkBtD3W #TreCru https://t.co/etRUifEf51",N/A,N/A,Fri May 13 13:08:38 +0000 2016,731108892713885700
760,"Found a Transponder Snail!
For honor! Giants clash in ancient jungle!
https://t.co/7PygnAppzq #TreCru https://t.co/me2e0tf2Pj",N/A,N/A,Fri May 13 13:08:37 +0000 2016,731108888536358913
761,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/PnkfddNc2t #TreCru https://t.co/k25KeNHgGH",N/A,N/A,Fri May 13 13:08:36 +0000 2016,731108885654802432
762,RT @Giants: RT if you want @OBJ_3 to become the first player in history on back-to-back @EAMaddenNFL covers! #MaddenCover https://t.co/4yLY,N/A,N/A,Fri May 13 13:08:36 +0000 2016,731108884518146048
763,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/5hd1E4IJmx #TreCru https://t.co/PitsrYwTl6",N/A,N/A,Fri May 13 13:08:35 +0000 2016,731108883515768833
764,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/IIa2SYQ6qC #TreCru https://t.co/sw7D51KJuV",N/A,N/A,Fri May 13 13:08:34 +0000 2016,731108875991166977
765,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/ZroF6a7D2c #TreCru https://t.co/EDs7tkwKy4",N/A,N/A,Fri May 13 13:08:33 +0000 2016,731108871738146816
766,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/BJfVxndJCA #TreCru https://t.co/O4rEWliZpO",N/A,N/A,Fri May 13 13:08:32 +0000 2016,731108871444529152
767,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/RPpv97OaK7 #TreCru https://t.co/hUQCdiePNO",N/A,N/A,Fri May 13 13:08:32 +0000 2016,731108870937055233
768,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/BzbJ1KRZ3Q #TreCru https://t.co/rpJEhzUQss",N/A,N/A,Fri May 13 13:08:32 +0000 2016,731108870400159744
769,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/STBywWIfdX #TreCru https://t.co/FLg1p3OEK8",N/A,N/A,Fri May 13 13:08:32 +0000 2016,731108868202319873
770,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/Mp2D3XjDnW #TreCru https://t.co/G4hc9JDZ9v",N/A,N/A,Fri May 13 13:08:31 +0000 2016,731108865790509056
771,"Found a Transponder Snail!
For honor! Giants clash in ancient jungle!
https://t.co/hR4mAqZgKj #TreCru https://t.co/JWD27jso1O",N/A,N/A,Fri May 13 13:08:31 +0000 2016,731108864540741632
772,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/4Zh5huFOey #TreCru https://t.co/lkqt29clJC",N/A,N/A,Fri May 13 13:08:29 +0000 2016,731108855309078528
773,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/Z1K0nx0n21 #TreCru https://t.co/f0rUzc0vwb",N/A,N/A,Fri May 13 13:08:28 +0000 2016,731108852603736065
774,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/1dkgLLe8Tk #TreCru https://t.co/Fpt2hyKV3Y",N/A,N/A,Fri May 13 13:08:28 +0000 2016,731108851680968704
775,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/dTw2RwT2EO #TreCru https://t.co/S74wgaQiD1",N/A,N/A,Fri May 13 13:08:24 +0000 2016,731108836489076739
776,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/Y9GuYk4UtA #TreCru https://t.co/Avd199hhFR",N/A,N/A,Fri May 13 13:08:23 +0000 2016,731108833745993728
777,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/49GCfq55ue #TreCru https://t.co/gxC7uqEmfg",N/A,N/A,Fri May 13 13:08:22 +0000 2016,731108827274207233
778,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/dTl7d184k0 #TreCru https://t.co/Gesgl6UsFR",N/A,N/A,Fri May 13 13:08:21 +0000 2016,731108822195011585
779,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/UFdvntvHln #TreCru https://t.co/5nxOAJ1ISt",N/A,N/A,Fri May 13 13:08:20 +0000 2016,731108820148224000
780,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/ZmzVNusUw2 #TreCru https://t.co/uQJjsrprzc",N/A,N/A,Fri May 13 13:08:19 +0000 2016,731108816562032640
781,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/xTKIHaQnEO #TreCru https://t.co/XPpVOQhp8F",N/A,N/A,Fri May 13 13:08:18 +0000 2016,731108811205906433
782,This how I prepare for the arrival of a new child. I listen to lots of They Might Be Giants and cry a little and marvel a lot and hope.,N/A,N/A,Fri May 13 13:08:18 +0000 2016,731108809838604288
783,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
http:/ https://t.co/dfNR8F0bV2",N/A,N/A,Fri May 13 13:08:17 +0000 2016,731108808160903168
784,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/t5S6mNS7eb #TreCruj https://t.co/Yw0vendMy4",N/A,N/A,Fri May 13 13:08:17 +0000 2016,731108807204573185
785,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/v28lrwchDb #TreCru https://t.co/Vx6qpJINh5",N/A,N/A,Fri May 13 13:08:17 +0000 2016,731108806273454080
786,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/BeOJUtPBAn #TreCru https://t.co/eANoJxzY6j",N/A,N/A,Fri May 13 13:08:17 +0000 2016,731108805933727744
787,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/yQeVCjJlkz #TreCru https://t.co/kRNl41Oxr9",N/A,N/A,Fri May 13 13:08:17 +0000 2016,731108804591423488
788,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/aFlvtPx5XG #TreCru https://t.co/Ld6v67xvS2",N/A,N/A,Fri May 13 13:08:15 +0000 2016,731108797540798464
789,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/RVBvAdbSmQ #TreCru https://t.co/zyIKCgVT5b",N/A,N/A,Fri May 13 13:08:15 +0000 2016,731108797163298816
790,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/vvynlfzdIv #TreCru https://t.co/z8gGDFfHoK",N/A,N/A,Fri May 13 13:08:14 +0000 2016,731108795372453893
791,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/n9ZWswv23p #TreCru https://t.co/qct7ShhHru",N/A,N/A,Fri May 13 13:08:14 +0000 2016,731108792113496064
792,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/1s0uRJS47g #TreCru https://t.co/6EePXKuXZc",N/A,N/A,Fri May 13 13:08:13 +0000 2016,731108790892953601
793,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/WwmywJeqnD #TreCru https://t.co/bGz66GOiN8",N/A,N/A,Fri May 13 13:08:13 +0000 2016,731108788653178880
794,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/Uq9ERSsEAf #TreCru https://t.co/1heDaloCNQ",N/A,N/A,Fri May 13 13:08:12 +0000 2016,731108787478773760
795,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/T0JPfLxiuV #TreCru https://t.co/cRYRt54Z1i",N/A,N/A,Fri May 13 13:08:12 +0000 2016,731108787256463360
796,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/OoKQyAhHtl #TreCru https://t.co/38Ki3LOSCw",N/A,N/A,Fri May 13 13:08:12 +0000 2016,731108784509177856
797,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/n23uyTP1RB #TreCru https://t.co/oDsamUvEr7",N/A,N/A,Fri May 13 13:08:11 +0000 2016,731108782760185856
798,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/FAFGwkX7we #TreCru https://t.co/Op8XNja7xm",N/A,N/A,Fri May 13 13:08:10 +0000 2016,731108775432720384
799,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/ve6cTeQlG4 #TreCru https://t.co/jO0GA1t48Z",N/A,N/A,Fri May 13 13:08:07 +0000 2016,731108765097967617
800,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/OnPPWNqN5C #TreCru https://t.co/dPLa3Dxl5f",N/A,N/A,Fri May 13 13:08:06 +0000 2016,731108761150967808
801,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/wsMhJJ9zKm #TreCru https://t.co/0hcj9bgg6i",N/A,N/A,Fri May 13 13:08:06 +0000 2016,731108760538775553
802,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/ZdGRKdohRD #TreCru https://t.co/crMDGum9pT",N/A,N/A,Fri May 13 13:08:04 +0000 2016,731108753135702016
803,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/0uI7omwmVu #TreCru https://t.co/RAue5RPEZv",N/A,N/A,Fri May 13 13:08:02 +0000 2016,731108745426653185
